index,rank,id,name,tel,isCallLink,virtualTel,ppc,category/0,category/1,categoryPath/0/0,categoryPath/0/1,categoryPath/0/2,categoryPath/0/3,categoryPath/1/0,categoryPath/1/1,categoryPath/1/2,categoryPath/1/3,address,roadAddress,abbrAddress,shortAddress/0,shortAddress/1,display,telDisplay,context/0,context/1,context/2,context/3,context/4,reviewCount,ktCallMd,coupon,thumUrl,type,isSite,posExact,x,y,itemLevel,isAdultBusiness,streetPanorama/id,streetPanorama/pan,streetPanorama/tilt,streetPanorama/lng,streetPanorama/lat,streetPanorama/fov,skyPanorama/id,skyPanorama/pan,skyPanorama/tilt,skyPanorama/lng,skyPanorama/lat,skyPanorama/fov,insidePanorama,interiorPanorama,indoorPanorama,theme,poiInfo/relation/poiShapeType,poiInfo/relation/shapeKey/typeName,poiInfo/relation/shapeKey/wsid,poiInfo/relation/shapeKey/shapeID,poiInfo/relation/boundary/minX,poiInfo/relation/boundary/minY,poiInfo/relation/boundary/maxX,poiInfo/relation/boundary/maxY,poiInfo/relation/detail/0/type,poiInfo/relation/detail/0/sid,poiInfo/relation/detail/0/fullName,poiInfo/relation/detail/0/name,poiInfo/relation/detail/0/category,poiInfo/relation/detail/0/xPos,poiInfo/relation/detail/0/yPos,poiInfo/relation/detail/1/type,poiInfo/relation/detail/1/sid,poiInfo/relation/detail/1/fullName,poiInfo/relation/detail/1/name,poiInfo/relation/detail/1/category,poiInfo/relation/detail/1/xPos,poiInfo/relation/detail/1/yPos,poiInfo/relation/detail/2/type,poiInfo/relation/detail/2/sid,poiInfo/relation/detail/2/fullName,poiInfo/relation/detail/2/name,poiInfo/relation/detail/2/category,poiInfo/relation/detail/2/xPos,poiInfo/relation/detail/2/yPos,poiInfo/hasRelation,poiInfo/road/poiShapeType,poiInfo/road/shapeKey,poiInfo/road/boundary,poiInfo/road/detail,poiInfo/hasRoad,poiInfo/land,poiInfo/hasLand,poiInfo/polygon,poiInfo/hasPolygon,homePage,description,entranceCoords/car/0/rep,entranceCoords/car/0/x,entranceCoords/car/0/y,entranceCoords/walk,isPollingPlace,bizhourInfo,menuInfo,petrolInfo,couponUrl,couponUrlMobile,hasCardBenefit,menuExist,hasNaverBooking,naverBookingUrl,naverEasyOrderUrl,hasNaverSmartOrder,reservationLabel/standard,reservationLabel/preOrder,reservationLabel/table,reservationLabel/takeout,reservation/benefit,hasBroadcastInfo,broadcastInfo,shopWindowInfo,hasNPay,carWash,parkingPrice,card,distance,marker,markerSelected,michelinGuide,indoor,markerLabel,subway,categoryPath/1/4,skyPanorama,poiInfo/relation,entranceCoords/walk/0/rep,entranceCoords/walk/0/x,entranceCoords/walk/0/y,shortAddress,streetPanorama,poiInfo/relation/detail/3/type,poiInfo/relation/detail/3/sid,poiInfo/relation/detail/3/fullName,poiInfo/relation/detail/3/name,poiInfo/relation/detail/3/category,poiInfo/relation/detail/3/xPos,poiInfo/relation/detail/3/yPos,entranceCoords/car/1/rep,entranceCoords/car/1/x,entranceCoords/car/1/y,entranceCoords/car/2/rep,entranceCoords/car/2/x,entranceCoords/car/2/y,entranceCoords/walk/1/rep,entranceCoords/walk/1/x,entranceCoords/walk/1/y,entranceCoords/walk/2/rep,entranceCoords/walk/2/x,entranceCoords/walk/2/y,shortAddress/2,entranceCoords,poiInfo/relation/detail/4/type,poiInfo/relation/detail/4/sid,poiInfo/relation/detail/4/fullName,poiInfo/relation/detail/4/name,poiInfo/relation/detail/4/category,poiInfo/relation/detail/4/xPos,poiInfo/relation/detail/4/yPos,poiInfo/relation/detail/5/type,poiInfo/relation/detail/5/sid,poiInfo/relation/detail/5/fullName,poiInfo/relation/detail/5/name,poiInfo/relation/detail/5/category,poiInfo/relation/detail/5/xPos,poiInfo/relation/detail/5/yPos,poiInfo/relation/detail/6/type,poiInfo/relation/detail/6/sid,poiInfo/relation/detail/6/fullName,poiInfo/relation/detail/6/name,poiInfo/relation/detail/6/category,poiInfo/relation/detail/6/xPos,poiInfo/relation/detail/6/yPos,poiInfo/relation/detail/7/type,poiInfo/relation/detail/7/sid,poiInfo/relation/detail/7/fullName,poiInfo/relation/detail/7/name,poiInfo/relation/detail/7/category,poiInfo/relation/detail/7/xPos,poiInfo/relation/detail/7/yPos,poiInfo/relation/detail/8/type,poiInfo/relation/detail/8/sid,poiInfo/relation/detail/8/fullName,poiInfo/relation/detail/8/name,poiInfo/relation/detail/8/category,poiInfo/relation/detail/8/xPos,poiInfo/relation/detail/8/yPos,poiInfo/relation/detail/9/type,poiInfo/relation/detail/9/sid,poiInfo/relation/detail/9/fullName,poiInfo/relation/detail/9/name,poiInfo/relation/detail/9/category,poiInfo/relation/detail/9/xPos,poiInfo/relation/detail/9/yPos,poiInfo/relation/detail
38,39,13490975,남한산성,031-743-6610,false,,1,"여행,명소","산,고개",222117,222118,222132,,222117,222118,222136,229250,경기도 광주시 남한산성면 산성리 산23,,,,,남한산성,031-743-6610,둘레길,등산,야경,웅장한,성곽길,2853,83caa5de20e5732edd06401be5f6d550,0,http://ldb.phinf.naver.net/20140407_115/1396856505292wg4pX_JPEG/%B0%E6%B1%E2_%B3%B2%C7%D1%BB%EA%BC%BA_10.JPG?type=m500_500,s,1,1,127.1799542,37.4793090,9,false,C6UW25g8BbbyevchKcXugA==,29.77,4.81,127.1839306,37.4770429,80,ckp6kIY2J6ED4M4mqwWuBg==,-121.31,-30.00,127.1802750,37.4795036,124,,,,,1,RELA,1.0,13490975,117.9926027,19.6944771,117.9926027,19.6944771,1,18292824,남한산성도립공원남문주차장입구,도립공원남문주차장입구,입구(사람+차량),127.1838772,37.4770256,1,637529248,남한산성도립공원로타리주차장입구,도립공원로타리주차장입구,입구(사람+차량),127.1847724,37.4777508,3,43917959,남한산성도립공원로타리주차장출구,도립공원로타리주차장출구,출구(차량),127.1847162,37.4776033,true,1,,,,false,,false,,false,,,true,127.1838772,37.4770256,,false,매일 00:00~24:00,"평일(이륜차,1000cc미만승용차) 1,500 | 공휴일(이륜차,1000cc미만승용차) 2,500 | 평일-이륜차,1000cc이상승용차,15인승이하소형승합차,1톤이하소형화물차 3,000 | 공휴일-이륜차,1000cc이상승용차,15인승이하소형승합차,1톤이하소형화물차 5,000 | 이륜차,1000cc미만승용차(월정기주차료) 25,000",,,,false,1,false,,,false,false,false,false,false,,false,,,false,,-1,,257922.31,nres://marker/00063-00100,nres://marker/00063-00254,,,,,,,,true,127.1829,37.4781679,,,5,18292822,남한산성행궁입구,행궁입구,입구(사람),127.1829000,37.4781679,false,127.1847724,37.4777508,,,,false,127.1847724,37.4777508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,40,1819975740,광주공원포차 목포집,062-374-9944,false,0507-1379-9944,1,음식점,야식,220036,220050,,,222606,222607,1004452,,광주광역시 서구 쌍촌동 1222-18,광주광역시 서구 쌍촌로 10 1층 ,쌍촌동 1222-18,광주 서구,쌍촌로 10,<b>광주공원</b>포차 목포집,062-374-9944,,,,,,1,e53fe7f991e9d74f0989de4fd1080b63,0,http://ldb.phinf.naver.net/20200305_170/1583410346460jOJWa_PNG/t9YDG_WaquXoSKkIMnARh8sN.png,s,1,1,126.8652818,35.1457431,8,false,kf753PYWK+vefxAR/LqYIA==,82.05,10.00,126.8651030,35.1457180,120,sNUx92TDISYCf1PXsuRc/g==,90.15,-30.00,126.8605576,35.1457520,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,1,,,,false,,false,,false,,,true,126.865198,35.145803,,false,,"닭발 19,000 | 꼼장어 19,000 | 돼지연탄구이 19,000 | 오돌뼈연탄구이 19,000 | 낙지볶음 20,000 | 오징어볶음 20,000",,,,false,1,false,,,false,false,false,false,false,,false,,,false,,-1,,3346.19,nres://marker/00063-00122,nres://marker/00063-00276,,,,,,,,true,126.865198,35.145803,,,,,,,,,,,,,,,,,,,,,,1층,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,41,13470989,경안천습지생태공원,031-762-1039,false,,1,"여행,명소","자연,생태공원",222117,222118,222136,222186,,,,,경기도 광주시 퇴촌면 정지리,,,,,경안천습지생태<b>공원</b>,031-762-1039,생태공원,연꽃,산책로,깨끗한,드라이브,543,612ddca11d17b41bb3b022f1b5269163,0,http://ldb.phinf.naver.net/20150901_88/1441042409735iCjTU_JPEG/116678517125545_0.jpg,s,1,1,127.3017500,37.4601179,12,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,1,,,,false,,false,,false,,,true,127.3054088,37.4596162,,false,,,,,,false,1,false,,,false,false,false,false,false,,false,,,false,,-1,,257197.59,nres://marker/00063-00110,nres://marker/00063-00264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,42,19699777,5.18기념공원,062-376-5197,false,,1,"여행,명소",테마공원,222117,222122,222170,222196,,,,,광주광역시 서구 쌍촌동 1268,광주광역시 서구 상무민주로 61,쌍촌동 1268,광주 서구,상무민주로 61,5.18기념<b>공원</b>,062-376-5197,시민공원,산책로,야경,편안한,휴식,256,8b3d91a4dfc7f7d75844338aae307e4d,0,http://ldb.phinf.naver.net/20150831_113/1441010464064IXs3T_JPEG/126172516752620_0.jpg,s,1,1,126.8566910,35.1550790,12,false,BZpwIeFIjYQjigFfv/KgTA==,0.73,-1.34,126.8561071,35.1531667,80,LfTrivTisKXHxXpJlnLBoQ==,-84.05,-30.00,126.8608322,35.1546440,124,,,,,1,RELA,1.0,19699777,117.9926027,19.6944771,117.9926027,19.6944771,4,209111761,무각사입구,입구,입구(사람+차량),126.8551328,35.1526728,5,19612728,5.18기념공원입구,입구,입구(사람),126.8551500,35.1536667,5,19618471,5.18기념문화센터입구,입구,입구(사람),126.8560889,35.1586667,true,1,,,,false,,false,,false,,,true,126.8568622,35.1587516,,false,,입장료 0,,,,false,1,false,,,false,false,false,false,false,,false,,,false,,-1,,2730.87,nres://marker/00060-00110,nres://marker/00060-00265,,,,,,,,,,,,,5,19613766,5.18기념공원입구,입구,입구(사람),126.8580889,35.1531250,false,126.8551328,35.1526728,false,126.8584886,35.1544165,,,,,,,,,5,751039754,5.18기념문화센터입구,입구,입구(사람),126.8591696,35.1587276,5,19657469,5.18기념공원입구,입구,입구(사람),126.8552164,35.1562509,5,19620735,5.18기념공원입구,입구,입구(사람),126.8592160,35.1567331,5,19620737,5.18기념공원입구,입구,입구(사람),126.8591750,35.1577583,1,16273705,5.18기념공원제1주차장입구,제1주차장입구,입구(사람+차량),126.8568622,35.1587516,4,286735057,5.18기념공원주차장입구,주차장입구,입구(사람+차량),126.8584886,35.1544165,
42,43,1100486277,팔당물안개공원,,false,,0,"여행,명소",근린공원,222117,222122,222170,222195,,,,,경기도 광주시 남종면 귀여리 596,,,,,팔당물안개<b>공원</b>,,,,,,,366,a4197fb3a3ea23609e6d7e799a059cbd,0,http://blogfiles.naver.net/MjAxODA3MTFfMjk0/MDAxNTMxMzE2NTgwMTY4.gFWgQleRFbhEAttGLpMvGjbu-xV3v6n8001RFixCqH8g.-oz1RvuGzBee7wiFNzA4NXQXHCqfwXRPlE50jdkLjPMg.JPEG.ktbong00/180707_%B1%CD%BF%A9%BC%B6_%C0%B0%B5%CE%B8%B7_-_02.jpg#934x623,s,1,1,127.3150972,37.5107977,11,false,l7k/qpL3RpIXu3piBKcEpA==,-14.94,0.12,127.3174553,37.5085526,80,,,,,,,,,,,1,RELA,1.0,1100486277,117.9926027,19.6944771,117.9926027,19.6944771,,,,,,,,,,,,,,,,,,,,,,true,1,,,,false,,false,,false,,,,,,,false,,,,,,false,1,false,,,false,false,false,false,false,,false,,,false,,-1,,262951.36,nres://marker/00063-00110,nres://marker/00063-00264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,44,13491705,무등산,062-227-1187,false,,1,"여행,명소","산,고개",222117,222118,222132,,,,,,광주광역시 북구 금곡동,,,,,무등산,062-227-1187,국립공원,등산,산행,편안한,계곡,970,372ad9c5981d0875709cdf72b3f15a16,0,http://ldb.phinf.naver.net/20150206_59/1423209982670IjX0L_JPEG/%B1%A4%C1%D6_%B9%AB%B5%EE%BB%EA_1.JPG?type=m500_500,s,1,1,127.0085500,35.1241404,8,false,,,,,,,,,,,,,,,,,1,RELA,1.0,13491705,117.9926027,19.6944771,117.9926027,19.6944771,,,,,,,,,,,,,,,,,,,,,,true,1,,,,false,,false,,false,,,true,126.956678,35.133811,,false,,,,,,false,1,false,,,false,false,false,false,false,,false,,,false,,-1,,13444.92,nres://marker/00058-00100,nres://marker/00058-00255,,,,,,,,true,126.956678,35.133811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,45,34557299,곤지암도자공원,031-799-1500,false,,1,"여행,명소",테마공원,222117,222122,222170,222196,,,,,경기도 광주시 곤지암읍 삼리 72-1,경기도 광주시 곤지암읍 경충대로 727,삼리 72-1,경기 광주시 곤지암읍,경충대로 727,곤지암도자<b>공원</b>,031-799-1500,공원,박물관,비엔날레,화려한,유물,503,462a5cdfd734fef23d7c2ed28d47091a,0,http://blogfiles.naver.net/MjAxNzEwMTdfMTg2/MDAxNTA4MjA1MDY4ODE3.4NooQ1H0_85V3kooKjJ2IkPNRAP64xTDV2r92aLNt9Ug.V7wIKp2Mhnt_r7N0d-pVS4TxTyEOZB8bt7Iv-ETyuz0g.JPEG.gjcityi/10.JPG#900x600,s,1,1,127.3269624,37.3516119,12,false,jwJshx+PEUKl8FhyU5cKGQ==,-137.05,-1.49,127.3286773,37.3538592,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,1,,,,false,,false,,false,,,true,127.3277951,37.352605,,false,"매일 09:00~18:00 매년 1월 1일, 매주 월요일 휴무","성인 개인 3,000 | 성인 단체(20인 이상) 2,000 | 청소년/군인 개인 2,000 | 청소년/군인 단체(20명 이상) 1,000 | 경기도민 성인 개인 2,000 | 유아(7세 이하) 및 만 65세 이상 0",,,,false,1,false,,,false,false,false,false,false,,false,,,false,,-1,,245631.17,nres://marker/00061-00110,nres://marker/00061-00265,,,,,,,,true,127.3277951,37.352605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,46,30833685,중대물빛공원,031-762-1039,false,,1,"여행,명소","도시,테마공원",222117,222122,222170,222194,,,,,경기도 광주시 중대동 91,,,,,중대물빛<b>공원</b>,031-762-1039,공원,산책,나들이,,,484,8c2e4262df230a851b729cced34e6f71,0,http://blogfiles.naver.net/MjAxODA1MDdfMjcg/MDAxNTI1NzAwNjU3NjY5.A9va-eKz0NPoBPFr8MHjOGwzVqsjNHgInSZFm2u781Ig.J7pjL9CTOsuJWF6dI2PIC4AwgzU_TXGwZi89iz58rsEg.JPEG.hyr67/1.JPG#800x450,s,1,1,127.2203505,37.4001544,10,false,DFezwrpGJ1yk+kTtjsdpwg==,-134.75,5.78,127.2223976,37.4008839,80,,,,,,,,,,,1,RELA,1.0,30833685,117.9926027,19.6944771,117.9926027,19.6944771,1,31644085,중대물빛공원입구,입구,입구(사람+차량),127.2179163,37.4031316,5,37783293,중대물빛공원입구,입구,입구(사람),127.2223285,37.4008205,,,,,,,,true,1,,,,false,,false,,false,,,true,127.2179163,37.4031316,,false,,,,,,false,1,false,,,false,false,false,false,false,,false,,,false,,-1,,249590.68,nres://marker/00063-00110,nres://marker/00063-00264,,,,,,,,true,127.2223285,37.4008205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,47,1536986919,광주공원아방궁포차,062-654-2349,false,,1,술집,포장마차,220036,220051,220559,221149,,,,,광주광역시 남구 주월동 1257-5,광주광역시 남구 봉선중앙로123번길 10-1,주월동 1257-5,광주 남구,봉선중앙로123번길 10-1,<b>광주공원</b>아방궁포차,062-654-2349,,,,,,17,cfec25a7609f84aceccaf8ffb3f60e8c,0,,s,1,1,126.9094197,35.1320456,12,false,UZYgcCRfEigQlt6o0PJB6Q==,12.43,10.00,126.9094054,35.1319803,120,djVqXArkvqU4WUQBvIPlbg==,78.06,-30.00,126.9066696,35.1314621,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,1,,,,false,,false,,false,,,,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,5729.63,nres://marker/00063-00119,nres://marker/00063-00273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,48,1684853945,물망초 광주공원포차,062-653-3455,false,,1,음식점,한식,220036,220037,220053,,,,,,광주광역시 남구 백운동 4-11 1층 (백운동),광주광역시 남구 독립로80번길 32,백운동 4-11 1층 (백운동),광주 남구,독립로80번길 32,물망초 <b>광주공원</b>포차,062-653-3455,,,,,,0,08b61e2ed3026897479bc4d41fb0f51b,0,,s,1,1,126.9057032,35.1406753,12,false,9vkLcjdacqfSXvz+IIo5qQ==,-168.04,10.00,126.9057223,35.1407644,120,wte2rK3MynZhauaya67QXA==,-123.14,-30.00,126.9063873,35.1411209,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,1,,,,false,,false,,false,,,true,126.905532,35.140658,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,4749.73,nres://marker/00063-00122,nres://marker/00063-00276,,,,,,,,true,126.905692,35.140746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,49,18033788,광주공원석재,031-765-9540,false,,1,제조업,석제품제조,225111,225117,225180,225506,222606,222607,1004380,1004381,경기도 광주시 오포읍 매산리 174-1,,,,,<b>광주공원</b>석재,031-765-9540,,,,,,0,361bcfca0a1f1f0c654d470f95ae981a,0,,s,1,1,127.2685257,37.3467120,12,false,z8hs+KZkGxbohcDmnSj7yQ==,-38.01,10.00,127.2685421,37.3466910,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,1,,,,false,,false,,false,,,,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,244279.77,nres://marker/00063-00035,nres://marker/00063-00188,,,,,1004390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,50,37769031,황룡친수공원,,false,,0,"여행,명소",자연공원,222117,222118,222136,222183,,,,,광주광역시 광산구 선암동 241-31,,,,,황룡친수<b>공원</b>,,유채꽃밭,공원,나들이,코스모스밭,철쭉,290,34d8803ab0e0595b3312389040b7cc2d,0,http://blogfiles.naver.net/20160418_57/haelee0321_1460956005749xJLCk_PNG/DSC07845.png#1000x666,s,1,1,126.7742764,35.1438170,12,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,1,,,,false,,false,,false,,,,,,,false,,,,,,false,1,false,,,false,false,false,false,false,,false,,,false,,-1,,9747.39,nres://marker/00063-00110,nres://marker/00063-00264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
