index,rank,id,name,tel,isCallLink,virtualTel,ppc,category/0,category/1,categoryPath/0/0,categoryPath/0/1,categoryPath/0/2,address,roadAddress,abbrAddress,shortAddress/0,shortAddress/1,shortAddress/2,display,telDisplay,context/0,context/1,context/2,context/3,context/4,reviewCount,ktCallMd,coupon,thumUrl,type,isSite,posExact,x,y,itemLevel,isAdultBusiness,streetPanorama/id,streetPanorama/pan,streetPanorama/tilt,streetPanorama/lng,streetPanorama/lat,streetPanorama/fov,skyPanorama/id,skyPanorama/pan,skyPanorama/tilt,skyPanorama/lng,skyPanorama/lat,skyPanorama/fov,insidePanorama,interiorPanorama,indoorPanorama,theme,poiInfo/relation,poiInfo/hasRelation,poiInfo/road/poiShapeType,poiInfo/road/shapeKey,poiInfo/road/boundary,poiInfo/road/detail,poiInfo/hasRoad,poiInfo/land,poiInfo/hasLand,poiInfo/polygon,poiInfo/hasPolygon,homePage,description,entranceCoords/car/0/rep,entranceCoords/car/0/x,entranceCoords/car/0/y,entranceCoords/walk/0/rep,entranceCoords/walk/0/x,entranceCoords/walk/0/y,isPollingPlace,bizhourInfo,menuInfo,petrolInfo,couponUrl,couponUrlMobile,hasCardBenefit,menuExist,hasNaverBooking,naverBookingUrl,naverEasyOrderUrl,hasNaverSmartOrder,reservationLabel/standard,reservationLabel/preOrder,reservationLabel/table,reservationLabel/takeout,reservation/benefit,hasBroadcastInfo,broadcastInfo,shopWindowInfo,hasNPay,carWash,parkingPrice,card,distance,marker,markerSelected,michelinGuide,indoor,markerLabel,subway,entranceCoords,categoryPath/1/0,categoryPath/1/1,categoryPath/1/2,poiInfo/relation/poiShapeType,poiInfo/relation/shapeKey/typeName,poiInfo/relation/shapeKey/wsid,poiInfo/relation/shapeKey/shapeID,poiInfo/relation/boundary/minX,poiInfo/relation/boundary/minY,poiInfo/relation/boundary/maxX,poiInfo/relation/boundary/maxY,poiInfo/relation/detail/0/type,poiInfo/relation/detail/0/sid,poiInfo/relation/detail/0/fullName,poiInfo/relation/detail/0/name,poiInfo/relation/detail/0/category,poiInfo/relation/detail/0/xPos,poiInfo/relation/detail/0/yPos,poiInfo/relation/detail/1/type,poiInfo/relation/detail/1/sid,poiInfo/relation/detail/1/fullName,poiInfo/relation/detail/1/name,poiInfo/relation/detail/1/category,poiInfo/relation/detail/1/xPos,poiInfo/relation/detail/1/yPos,entranceCoords/car/1/rep,entranceCoords/car/1/x,entranceCoords/car/1/y,markerLabel/text,markerLabel/style,markerLabel/meta/type,markerLabel/meta/raw/minPrice,entranceCoords/walk/1/rep,entranceCoords/walk/1/x,entranceCoords/walk/1/y,poiInfo/relation/detail/2/type,poiInfo/relation/detail/2/sid,poiInfo/relation/detail/2/fullName,poiInfo/relation/detail/2/name,poiInfo/relation/detail/2/category,poiInfo/relation/detail/2/xPos,poiInfo/relation/detail/2/yPos,categoryPath/1/3
9,40,20753136,홀리데이인 광주호텔주차장,,false,,0,교통시설,주차장,227616,227675,227677,,,,,광주광역시 서구 치평동,,,,,홀리데이인 <b>광주호텔</b>주차장,,0,d4519b4fc3f9b0343d075c6bd182d575,0,,s,1,1,126.8385516,35.1474408,12,false,uqAkpZ6LZDdLTcaD+M0KBw==,-110.15,10.00,126.8387236,35.1475037,120,Smfii8TYzCy/gznjlBUdCQ==,92.61,-30.00,126.8350296,35.1475983,124,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,4470.02,nres://marker/00063-00111,nres://marker/00063-00265,,,,,227684,,,,,,,,,,,,,,,,,,
10,41,37402152,라마다플라자광주호텔 델리블러썸,062-717-7788,false,,1,"카페,디저트",베이커리,220036,220052,220564,,,,,광주광역시 서구 치평동 1238-3 1층,광주광역시 서구 상무자유로 149 1층,치평동 1238-3 1층,광주 서구,상무자유로 149,라마다플라자<b>광주호텔</b> 델리블러썸,062-717-7788,6,9ee960b4e9e4ab89d622528dec858562,0,,s,1,1,126.8505231,35.1520047,12,false,ljzgCC7bZkoaC34xAPYlmA==,-5.01,10.00,126.8505508,35.1516883,120,rGUKMNbbRkbwJQFnG/w+lg==,-97.42,-30.00,126.8516693,35.1521530,124,,,,,,false,1,,,,false,,false,,false,http://www.ramadagwangju.com/ramada/sub02_01.asp,,,false,매일 08:00~23:00,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,3348.10,nres://marker/00063-00013,nres://marker/00063-00166,,,,,221161,,,true,126.8506944,35.1518558,true,126.8506944,35.1518558,false,126.8503022,35.1520472,,,,1층,,,
11,42,1541624798,일번지무인호텔입구,,false,,0,도로시설,방면정보,227616,227755,227813,,,,,광주광역시 광산구 우산동,,,,,일번지무인<b>호텔</b>입구,,0,f78fbb5c077d12c10f9eca97e0935ce7,0,,s,1,1,126.8030669,35.1624128,12,false,yd6p5Q3nlZOW8p+SS5J81Q==,24.27,10.00,126.8030353,35.1623425,120,eNnceHgcQ3bDVEcyLwqaIQ==,-83.53,-30.00,126.8066635,35.1620026,124,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,6640.40,nres://marker/00063-00057,nres://marker/00063-00211,,,,,227815,,,,,,,,,,,,,,,,,,
12,43,1382609266,벤틀리호텔입구,,false,,0,도로시설,방면정보,227616,227755,227813,,,,,광주광역시 동구 불로동,,,,,벤틀리<b>호텔</b>입구,,0,2a3dcc7eea8469232cd64ee61a83d7a5,0,,s,1,1,126.9152838,35.1446988,12,false,F3bMWBU9bGwTbyC8fU34Gg==,106.57,10.00,126.9152228,35.1447170,120,JCV3KIzitsYVMYnndTB+8Q==,59.91,-30.00,126.9147186,35.1443710,124,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,5007.00,nres://marker/00063-00057,nres://marker/00063-00211,,,,,227815,,,,,,,,,,,,,,,,,,
13,44,962810200,파레스관광호텔지하주차장입구,,false,,0,도로시설,방면정보,227616,227755,227813,,,,,광주광역시 동구 황금동,,,,,파레스관광<b>호텔</b>지하주차장입구,,0,ff4993c8eea790f04941c765b3aa0279,0,,s,1,1,126.9145349,35.1475344,12,false,U9YpvoQWZoJI1gFjOmeyPw==,87.48,10.00,126.9144566,35.1475309,120,aylyRgp1LG6OCjzCOjPgrQ==,-101.05,-30.00,126.9150009,35.1476250,124,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,4748.57,nres://marker/00063-00058,nres://marker/00063-00212,,,,,227818,,,,,,,,,,,,,,,,,,
14,45,606540312,홀리데이 인 광주 호텔 주차장,,false,,0,"교통,운수",민영주차장,226187,226189,226201,,,,,광주광역시 서구 치평동 573-10,,,,,홀리데이 인 <b>광주 호텔</b> 주차장,,0,a2fafee2d8fbe1bd626b48e16371dc5c,0,,s,1,1,126.8381207,35.1473666,12,false,WB5CjIOpc0sErQLpj6PjQg==,-93.84,10.00,126.8387411,35.1474077,120,Smfii8TYzCy/gznjlBUdCQ==,94.33,-30.00,126.8350296,35.1475983,124,,,,,,false,1,,,,false,,false,,false,,,,false,평일 00:00~24:00 | 토요일 00:00~24:00 | 일요일 00:00~24:00 | 공휴일 00:00~24:00,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,0,4504.35,nres://marker/00063-00111,nres://marker/00063-00265,,,,,226256,,,true,126.8384721,35.1477019,true,126.8384721,35.1477019,,,,,,,,,,
15,46,38548183,한화호텔앤드리조트푸디스트 식재중부영업소 광주,062-381-0232,false,,1,음식,급식,225111,225129,225315,,,,,광주광역시 서구 치평동 1314-1,광주광역시 서구 상무화원로32번길 3,치평동 1314-1,광주 서구,상무화원로32번길 3,한화<b>호텔</b>앤드리조트푸디스트 식재중부영업소 <b>광주</b>,062-381-0232,0,3c911cbbc8aae98e7805a622e16be361,0,,s,1,1,126.8441766,35.1453426,12,false,MWbs380BMhRCaTMeXf9mmA==,129.56,10.00,126.8440731,35.1454279,120,7U0GY9MgBANwGJML2qYCjw==,175.60,-30.00,126.8438492,35.1495171,124,,,,,,false,1,,,,false,,false,,false,http://www.hanwhafoodist.com/,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,4287.13,nres://marker/00063-00035,nres://marker/00063-00188,,,,,225949,,,true,126.844186,35.145432,true,126.844186,35.145432,,,,,,,,,,
16,47,32417101,마이다스호텔입구,,false,,0,도로시설,방면정보,227616,227755,227813,,,,,광주광역시 광산구 쌍암동,,,,,마이다스<b>호텔</b>입구,,0,6c44e5de35b3d4c52c9a273527bb71eb,0,,s,1,1,126.8486150,35.2199460,12,false,b1nl0EMIcdC2EyIzAa0LrQ==,-94.10,10.00,126.8487379,35.2199547,120,qRI/JWvCnZBylnjizgybPA==,-93.28,-30.00,126.8521576,35.2201462,124,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,5540.51,nres://marker/00063-00057,nres://marker/00063-00211,,,,,227819,,,,,,,,,,,,,,,,,,
17,48,1774268958,일번지무인호텔입구,,false,,0,도로시설,방면정보,227616,227755,227813,,,,,광주광역시 광산구 우산동,,,,,일번지무인<b>호텔</b>입구,,0,e7b89c5685d1a120dcdd3a2a584ca55f,0,,s,1,1,126.8032740,35.1629651,12,false,hGhbVDLNAFhGNlWOTXSlRA==,171.75,10.00,126.8032661,35.1630192,120,Z2VGbFszr1TTtZix9MQyvA==,-93.76,-30.00,126.8066635,35.1631851,124,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,6609.37,nres://marker/00063-00057,nres://marker/00063-00211,,,,,227815,,,,,,,,,,,,,,,,,,
18,49,30863693,엠지엠관광호텔입구,,false,,0,도로시설,방면정보,227616,227755,227813,,,,,광주광역시 광산구 우산동,,,,,엠지엠관광<b>호텔</b>입구,,0,64392cdbfb58f88d26e200544c6e652f,0,,s,1,1,126.8053277,35.1609896,12,false,a+J32bzLasyOJxo58thJtQ==,-4.45,10.00,126.8053329,35.1609227,120,WNyPvcclsKxQ/Tx0eD+1uQ==,-91.77,-30.00,126.8066635,35.1610298,124,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,6475.37,nres://marker/00063-00057,nres://marker/00063-00211,,,,,227815,,,,,,,,,,,,,,,,,,
19,50,1246564056,라마다호텔 고객전용 민영 주차장,,false,,0,"교통,운수",민영주차장,226187,226189,226201,,,,,광주광역시 서구 치평동 1238-3,광주광역시 서구 상무자유로 149,치평동 1238-3,광주 서구,상무자유로 149,라마다<b>호텔</b> 고객전용 민영 주차장,,0,bc02f69f3f97378f686cd4e99b34d56d,0,,s,1,1,126.8505252,35.1520045,12,false,ljzgCC7bZkoaC34xAPYlmA==,-4.63,10.00,126.8505508,35.1516883,120,rGUKMNbbRkbwJQFnG/w+lg==,-97.44,-30.00,126.8516693,35.1521530,124,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,3347.99,nres://marker/00063-00111,nres://marker/00063-00265,,,,,226256,,,true,126.8506944,35.1518558,true,126.8506944,35.1518558,false,126.8503022,35.1520472,,,,,,,
20,51,16265104,금수장호텔입구,,false,,0,도로시설,방면정보,227616,227755,227813,,,,,광주광역시 동구 계림동,,,,,금수장<b>호텔</b>입구,,0,8c099272f194338befecca3a45d744f5,0,,s,1,1,126.9182530,35.1620350,12,false,wFhFuSdtihtpBqmuBolUyg==,32.88,10.00,126.9181725,35.1619104,120,xUPccWWV3HAdP+3hobz9VQ==,90.82,-30.00,126.9152756,35.1620750,124,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,4232.81,nres://marker/00063-00057,nres://marker/00063-00211,,,,,227815,,,,,,,,,,,,,,,,,,
21,52,1696737714,스타팰리스무인호텔입구,,false,,0,도로시설,방면정보,227616,227755,227813,,,,,광주광역시 광산구 우산동,,,,,스타팰리스무인<b>호텔</b>입구,,0,6f0df31ba968ad4d46bb24909b1ba61d,0,,s,1,1,126.8026515,35.1612391,12,false,Rdlvh5GjZCqfUo3WS46n3g==,6.57,10.00,126.8026454,35.1611861,120,WNyPvcclsKxQ/Tx0eD+1uQ==,-87.06,-30.00,126.8066635,35.1610298,124,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,6705.73,nres://marker/00063-00057,nres://marker/00063-00211,,,,,227815,,,,,,,,,,,,,,,,,,
22,53,1051610214,광주구무등산관광호텔,,false,,0,"여행,명소",문화재,222117,222119,222142,,,,,광주광역시 북구 금곡동,,,,,<b>광주</b>구무등산관광<b>호텔</b>,,0,41eaedf4983e5658796b0da0572da613,0,,s,1,1,126.9906445,35.1452531,12,false,,,,,,,,,,,,,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,11073.47,nres://marker/00061-00086,nres://marker/00061-00241,,,,,222187,,,,,,,,,,,,,,,,,,
23,54,1693573177,더솔호텔 전기차충전소,,false,,0,"교통,운수서비스",전기차충전소,226187,226190,226404,,,,,광주광역시 광산구 소촌동 529-28,광주광역시 광산구 어등대로 711,소촌동 529-28,광주 광산구,어등대로 711,더솔<b>호텔</b> 전기차충전소,,0,7097e80bf1fdc66b1c973e4146ae9425,0,,s,1,1,126.7945016,35.1420105,12,false,RhqdVbsXUvZphQ1t6Tv7CQ==,45.27,10.00,126.7943720,35.1418820,120,mkZAIKjvn9Ci8L7PVfX0EA==,-113.76,-30.00,126.7983322,35.1436920,124,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,8141.45,nres://marker/00063-00059,nres://marker/00063-00213,,,,,,,,true,126.79459,35.141836,true,126.79459,35.141836,,,,,,,,,,
24,55,374827322,엠파이어관광호텔입구,,false,,0,도로시설,방면정보,227616,227755,227813,,,,,광주광역시 광산구 월계동,,,,,엠파이어관광<b>호텔</b>입구,,0,406fc9711e5be723059e88641fea2ba4,0,,s,1,1,126.8460950,35.2163206,12,false,rtcynM5xTsnmsz6ZIh4dEA==,92.09,10.00,126.8459410,35.2163261,120,vaDnTqHhvTz/z4b7JILnow==,98.67,-30.00,126.8424988,35.2168655,124,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,5285.92,nres://marker/00063-00057,nres://marker/00063-00211,,,,,227819,,,,,,,,,,,,,,,,,,
25,56,1748932553,호텔러브스토리전용주차장,,false,,0,교통시설,주차장,227616,227675,227677,,,,,광주광역시 북구 신안동,,,,,<b>호텔</b>러브스토리전용주차장,,0,7e0769dc58f0bf056b0604f15f629391,0,,s,1,1,126.9058182,35.1637851,12,false,gUctS/1JjYi0X4mzBGENtw==,122.69,25.94,126.9056867,35.1638470,90,kSSZGxr70Frg2U6dEYwjaQ==,-55.38,-30.00,126.9066696,35.1631966,124,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,3108.41,nres://marker/00063-00111,nres://marker/00063-00265,,,,,227684,,,,,,,,,,,,,,,,,,
26,57,16278865,센트럴관광호텔입구,,false,,0,도로시설,방면정보,227616,227755,227813,,,,,광주광역시 서구 치평동,,,,,센트럴관광<b>호텔</b>입구,,0,9da4de54a5a3efc6c358d52e0ee37886,0,,s,1,1,126.8502978,35.1543238,12,false,xiFYWZa1efgpW8Fmb//bPA==,75.32,10.00,126.8501889,35.1542952,120,1lr4prEjAHz579wA7Ziwvw==,-92.74,-30.00,126.8516693,35.1543884,124,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,3170.63,nres://marker/00063-00057,nres://marker/00063-00211,,,,,227815,,,,,,,,,,,,,,,,,,
27,58,16267202,파레스관광호텔입구,,false,,0,도로시설,방면정보,227616,227755,227813,,,,,광주광역시 동구 황금동,,,,,파레스관광<b>호텔</b>입구,,0,931afbc020e3372de786502dd900f9c2,0,,s,1,1,126.9144250,35.1476083,12,false,YS/qGB6PvmOEr0TENtVSOg==,76.16,10.00,126.9143655,35.1475936,120,aylyRgp1LG6OCjzCOjPgrQ==,-91.71,-30.00,126.9150009,35.1476250,124,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,4735.62,nres://marker/00063-00057,nres://marker/00063-00211,,,,,227819,,,,,,,,,,,,,,,,,,
28,59,1873550027,홀리데이인 광주호텔주차장,,false,,0,교통시설,주차장,227616,227675,227677,,,,,광주광역시 서구 치평동,,,,,홀리데이인 <b>광주호텔</b>주차장,,0,45d362c2278ba237c688f4ff04b0911f,0,,s,1,1,126.8385233,35.1478643,12,false,F0W1i/2lYeHfPRfFxJzaeg==,-98.30,10.00,126.8387130,35.1478918,120,2ZRbH7YYd/KufrMVk3OcLA==,106.46,-30.00,126.8352814,35.1488190,124,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,4439.86,nres://marker/00063-00111,nres://marker/00063-00265,,,,,227684,,,,,,,,,,,,,,,,,,
29,60,1713481217,호텔B(주식회사상무63) 전기차충전소,,false,,0,"교통,운수서비스",전기차충전소,226187,226190,226404,,,,,광주광역시 서구 치평동 1230-1,광주광역시 서구 시청로60번길 6,치평동 1230-1,광주 서구,시청로60번길 6,<b>호텔</b>B(주식회사상무63) 전기차충전소,,0,d9d26dceb663def4db2cb66017082766,0,,s,1,1,126.8524038,35.1536153,12,false,eR1c8Or5qaNXD3NHsduRbQ==,-174.89,10.00,126.8524320,35.1539250,120,MtQ+qKPdzthfpnzHGRtV0A==,56.35,-30.00,126.8516693,35.1531258,124,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,3100.67,nres://marker/00063-00059,nres://marker/00063-00213,,,,,,,,true,126.852318,35.153834,true,126.852318,35.153834,,,,,,,,,,
30,61,31329156,마이다스호텔주차장,,false,,0,교통시설,주차장,227616,227675,227677,,,,,광주광역시 광산구 쌍암동 679-4,광주광역시 광산구 임방울대로825번길 43,쌍암동 679-4,광주 광산구,임방울대로825번길 43,마이다스<b>호텔</b>주차장,,0,3f5c39cd2c749ca8dad8202a9946bd5a,0,,s,1,1,126.8484522,35.2201726,12,false,SQgMWpYwiZRhSE1UD/VxSA==,-85.20,10.00,126.8487387,35.2201484,120,qRI/JWvCnZBylnjizgybPA==,-89.64,-30.00,126.8521576,35.2201462,124,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,5569.63,nres://marker/00063-00111,nres://marker/00063-00265,,,,,227684,,,true,126.8486198,35.2201016,true,126.8486198,35.2201016,,,,,,,,,,
31,62,16016476,엠파이어관광호텔주차장입구,,false,,0,도로시설,방면정보,227616,227755,227813,,,,,광주광역시 광산구 월계동,,,,,엠파이어관광<b>호텔</b>주차장입구,,0,2bde9ddf2793d873ddacfe2c3db27fcd,0,,s,1,1,126.8460713,35.2161036,12,false,vn3srwDH/FwYlM1ZO2hCYw==,102.27,10.00,126.8459397,35.2161321,120,0+jOazednisDfuPSTtdXPg==,82.24,-30.00,126.8424988,35.2156143,124,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,5265.91,nres://marker/00063-00057,nres://marker/00063-00211,,,,,227815,,,,,,,,,,,,,,,,,,
32,63,1189751171,뉴욕뉴욕호텔전용주차장,,false,,0,교통시설,주차장,227616,227675,227677,,,,,광주광역시 북구 우산동 ,,,,,뉴욕뉴욕<b>호텔</b>전용주차장,,0,f7b76c82e71ec7bb2a73a281288b68b8,0,,s,1,1,126.9272169,35.1773808,12,false,iL3pnoxi+8tHIdKm67onUA==,11.57,-5.31,126.9272612,35.1772472,90,6Uvz6Wb+3ZK3rMsUU78ubw==,57.66,-30.00,126.9244461,35.1756248,124,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,4808.12,nres://marker/00063-00111,nres://marker/00063-00265,,,,,227684,,,,,,,,,,,,,,,,,,
33,64,16266744,호텔무등파크 광주입구,,false,,0,도로시설,방면정보,227616,227755,227813,,,,,광주광역시 동구 지산동,,,,,<b>호텔</b>무등파크 <b>광주</b>입구,,0,2dfe1a9e4025c432bc86101efeb3a298,0,,s,1,1,126.9468686,35.1490749,12,false,50i+F3u9TmIUmc3jzeVSMg==,130.27,10.00,126.9468436,35.1490962,120,5Ni2cnTq02dQWfcCoMLvpA==,108.91,-30.00,126.9466019,35.1491661,124,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,7186.57,nres://marker/00063-00057,nres://marker/00063-00211,,,,,227819,,,,,,,,,,,,,,,,,,
34,65,894368673,엠지엠관광호텔입구,,false,,0,도로시설,방면정보,227616,227755,227813,,,,,광주광역시 광산구 우산동,,,,,엠지엠관광<b>호텔</b>입구,,0,81278f87b3c529bbce74614dfa5f11a9,0,,s,1,1,126.8057618,35.1611784,12,false,z1v55ELV0RnDx4YqeSfF8g==,-79.11,10.00,126.8058457,35.1611622,120,WNyPvcclsKxQ/Tx0eD+1uQ==,-80.68,-30.00,126.8066635,35.1610298,124,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,6432.00,nres://marker/00063-00057,nres://marker/00063-00211,,,,,227819,,,,,,,,,,,,,,,,,,
35,66,189500121,싼타모호텔입구,,false,,0,도로시설,방면정보,227616,227755,227813,,,,,광주광역시 광산구 우산동,,,,,싼타모<b>호텔</b>입구,,0,2e1e39506e8943d682e6d12385f161f0,0,,s,1,1,126.8094869,35.1624922,12,false,v9aHm2AogcUfc9y+/8Injg==,-36.56,10.00,126.8095287,35.1624358,120,eNnceHgcQ3bDVEcyLwqaIQ==,80.20,-30.00,126.8066635,35.1620026,124,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,6068.40,nres://marker/00063-00057,nres://marker/00063-00211,,,,,227815,,,,,,,,,,,,,,,,,,
36,67,21251132,맨하탄호텔옆공영주차장,,false,,0,"교통,운수",공영주차장,226187,226189,226201,,,,,광주광역시 광산구 우산동 1577-1,광주광역시 광산구 무진대로211번길 28,우산동 1577-1,광주 광산구,무진대로211번길 28,맨하탄<b>호텔</b>옆공영주차장,,0,9a281d6efb4f35b41410ad57afe25e02,0,,s,1,1,126.8045754,35.1636324,12,false,9iTabkWKsWolZWrFujQwXg==,-167.46,10.00,126.8046332,35.1638903,120,Z2VGbFszr1TTtZix9MQyvA==,-77.95,-30.00,126.8066635,35.1631851,124,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,6478.66,nres://marker/00063-00111,nres://marker/00063-00265,,,,,226257,,,true,126.8040075,35.1634311,,,,,,,,,,,,,
37,68,30858865,홀리데이인 광주호텔입구,,false,,0,도로시설,방면정보,227616,227755,227813,,,,,광주광역시 서구 치평동,,,,,홀리데이인 <b>광주호텔</b>입구,,0,0f8ca6ff8fc128da81d91b9faf9a0812,0,,s,1,1,126.8384720,35.1477019,12,false,//v4tHQClnLO41KfQnK1uA==,-89.02,10.00,126.8387130,35.1476976,120,Smfii8TYzCy/gznjlBUdCQ==,88.32,-30.00,126.8350296,35.1475983,124,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,4455.55,nres://marker/00063-00057,nres://marker/00063-00211,,,,,227819,,,,,,,,,,,,,,,,,,
38,69,401088109,엠파이어관광호텔주차장입구,,false,,0,도로시설,방면정보,227616,227755,227813,,,,,광주광역시 광산구 월계동,,,,,엠파이어관광<b>호텔</b>주차장입구,,0,21fe5ae0894deaf3c06e93111bb28827,0,,s,1,1,126.8463594,35.2164127,12,false,ixb4ok+qX2C20TE/xuNYeg==,148.23,10.00,126.8463112,35.2164903,120,vaDnTqHhvTz/z4b7JILnow==,96.74,-30.00,126.8424988,35.2168655,124,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,5283.19,nres://marker/00063-00057,nres://marker/00063-00211,,,,,227815,,,,,,,,,,,,,,,,,,
39,70,1591065973,호텔더테라스 전기차충전소,,false,,0,"교통,운수서비스",전기차충전소,226187,226190,226404,,,,,광주광역시 광산구 우산동 1606-16,광주광역시 광산구 무진대로212번길 29-9,우산동 1606-16,광주 광산구,무진대로212번길 29-9,<b>호텔</b>더테라스 전기차충전소,,0,0f0c8ebebc751230963d5457e1a590b2,0,,s,1,1,126.8041332,35.1604969,12,false,HJY6IXyUoyR3kSTwK5rrgQ==,20.47,10.00,126.8040715,35.1603315,120,WNyPvcclsKxQ/Tx0eD+1uQ==,-101.94,-30.00,126.8066635,35.1610298,124,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,6594.05,nres://marker/00063-00059,nres://marker/00063-00213,,,,,,,,true,126.804134,35.160339,true,126.804134,35.160339,,,,,,,,,,
40,71,15955225,그린호텔미용실,062-224-2411,false,,1,"생활,편의",미용실,223267,223268,223288,,,,,광주광역시 남구 서동 191-7,광주광역시 남구 중앙로 90-1,서동 191-7,광주 남구,중앙로 90-1,그린<b>호텔</b>미용실,062-224-2411,0,7559ab2509ca6f35bf234be2cd9d2da3,0,,s,1,1,126.9081096,35.1439672,12,false,BwyXkKwVoclH8eprJpUj5Q==,110.83,10.00,126.9078650,35.1440600,120,2biHLpiusLzf80KXeO2gFA==,85.47,-30.00,126.9063873,35.1438293,124,,,,,,false,1,,,,false,,false,,false,,,,false,매일 09:00~19:00 비정기적 휴무,"여자커트 15,000",,,,false,1,false,,,false,false,false,false,false,,false,,,false,,-1,,4604.27,nres://marker/00060-00085,nres://marker/00060-00240,,,,,223445,,,true,126.907939,35.144025,true,126.907939,35.144025,,,,,,,,,,
41,72,1421062424,금수장호텔주차장,,false,,0,교통시설,주차장,227616,227675,227677,,,,,광주광역시 동구 계림동 557-21,광주광역시 동구 무등로321번길 6-1,계림동 557-21,광주 동구,무등로321번길 6-1,금수장<b>호텔</b>주차장,,0,d5f7b48d1a6eb9879bd35ca202491e27,0,,s,1,1,126.9184058,35.1624202,12,false,o6RZoh2D1xEILntjyWU/UA==,134.15,10.00,126.9183330,35.1624908,120,xUPccWWV3HAdP+3hobz9VQ==,83.75,-30.00,126.9152756,35.1620750,124,,,,,,false,1,,,,false,,false,,false,,,,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,4231.67,nres://marker/00063-00111,nres://marker/00063-00265,,,,,227684,,,,,,,,,,,,,,,,,,
